ID, Name, Degree
"Scone Airport", NSO, 0
"Harrismith Airport", HRS, 0
"Iguatu Airport", QIG, 0
"Iberia Airport", IBP, 0
"Hope Bay Aerodrome", UZM, 0
"Cape Gloucester Airport", CGC, 0
"Beles Airport", PWI, 0
"Washington Island Airstrip", TNQ, 0
"Sangley Point International Airport / Danilo Atienza Air Base", SGL, 0
"Richard B Russell Airport", RMG, 0
"Jam Airport", KNR, 0
"Nzagi Airport", NZA, 0
"  Rosario", RSJ, 0
"Mullewa Airport", MXU, 0
"Heathlands Airport", HAT, 0
"Coronel Enrique Soto Cano Air Base", XPL, 0
"Prince Rupert/Seal Cove Seaplane Base", ZSW, 0
"Bambari Airport", BBY, 0
"Secunda Airport", ZEC, 0
"Melfi Airport", MEF, 0
"Kyauktu Airport", KYT, 0
"Minot Air Force Base", MIB, 0
"Cairns AAF (Fort Rucker) Air Field", OZR, 0
"Sicogon Airstrip", ICO, 0
"Nullabor Motel Airport", NUR, 0
"Panama City-Bay Co International Airport", PFN, 0
"Decatur County Industrial Air Park", BGE, 0
"Shark El Oweinat International Airport", GSQ, 0
"Jalalabad Airport", JAA, 0
"Strahan Airport", SRN, 0
"Iowa City Municipal Airport", IOW, 0
"Smolensk North Airport", LNX, 0
"Harry Stern Airport", WAH, 0
"El Petén Airport", TKM, 0
"Cholet Le Pontreau Airport", CET, 0
"Canouan Airport", CIW, 0
"Jenpeg Airport", ZJG, 0
"Watsonville Municipal Airport", WVI, 0
"Tinak Airport", TIC, 0
"Kiffa Airport", KFA, 0
"Captain Ramon Xatruch Airport", PLP, 0
"Barrie-Orillia (Lake Simcoe Regional Airport)", YLK, 0
"Victoria River Downs Airport", VCD, 0
"Paris-Gare du Nord Rail Stn FR", XPG, 0
"Moabi Airport", MGX, 0
"Tatitlek Airport", TEK, 0
"Fada N'gourma Airport", FNG, 0
"Parachinar Airport", PAJ, 0
"Spencer Municipal Airport", SPW, 0
"Addington Field / Elizabethtown Regional Airport", EKX, 0
"NYNGAN", NYN, 0
"Duncan Town Airport", DCT, 0
"Arnold Air Force Base", TUH, 0
"Ubatuba Airport", UBT, 0
"TSTC Waco Airport", CNW, 0
"Derim Airport", DER, 0
"Cotswold Airport", GBA, 0
"Olare Orok Airfield", OLG, 0
"  Jacquinot Bay", JAQ, 0
"Boutilimit Airport", OTL, 0
"Alberto Delgado Airport", TND, 0
"Port Stanley Airport", PSY, 0
"Mumias Airport", MUM, 0
"Farnborough Airport", FAB, 0
"Krainiy Airport", BXY, 0
"Lowcountry Regional Airport", RBW, 0
"Keluang Airport", KLQ, 0
"  Coll Island", COL, 0
"Tapuruquara/Santa Isabel do Rio Negro (SWTP)", SWTP, 0
"Utti Air Base", UTI, 0
"Downsview Airport", YZD, 0
"Kasompe Airport", CGJ, 0
"Barth Airport", BBH, 0
"AGADIR/INEZGANE", INE, 0
"M�rio Pereira Lopes�S�o Carlos Airport", QSC, 0
"Ladouanie Airport", LDO, 0
"Mukeiras Airport", UKR, 0
"Big Creek", BIC, 0
"Mamburao Airport", MBO, 0
"Holt Airport", FLI, 0
"Payson Airport", PJB, 0
"Municipal de Linares Airport", ZLR, 0
"ARNHEIM/DEELEN", QAR, 0
"Malcolm McKinnon Airport", SSI, 0
"  Moyo", OYG, 0
"Augustus Downs Airport", AUD, 0
"Kalumburu Airport", UBU, 0
"Steamboat Springs Bob Adams Field", SBS, 0
"Lemhi County Airport", SMN, 0
"Marsa Brega Airport", LMQ, 0
"Z M Jack Stell Field", CRT, 0
"Sturt Creek Airport", SSK, 0
"Västervik Airport", VVK, 0
"Sematan Airport", BSE, 0
"Santa Bernardina International Airport", DZO, 0
"Denis Island Airport", DEI, 0
"Quartz Creek Airport", JLA, 0
"Terrace Bay Airport", TCY, 0
"Wau Airport", WUU, 0
"Atsinanana Airport", ILK, 0
"Queenstown Airport", UEE, 0
"Sierra Vista Municipal Libby Army Air Field", FHU, 0
"Walcha Airport", WLC, 0
"Dazu Air Base", DZU, 0
"Sorocaba Airport", SOD, 0
"Henbury Airport", HRY, 0
"Kokonau Airport", KOX, 0
"Nuku Airport", UKU, 0
"  Montagne Harbor", YMF, 0
"Philip Billard Municipal Airport", TOP, 0
"Dixie Airport", DXD, 0
"Andi Jemma Airport", MXB, 0
"Uige Airport", UGO, 0
"Portland Hillsboro Airport", HIO, 0
"Doha Free Zone", XOZ, 0
"GARANHUNS", QGP, 0
"Great Barrier Aerodrome", GBZ, 0
"Mianwali Air Base", MWD, 0
"Wrigley Airport", YWY, 0
"Jim Hamilton L.B. Owens Airport", CUB, 0
"Lightning Ridge Airport", LHG, 0
"Fort Madison Municipal Airport", FMS, 0
"Caribou Municipal Airport", CAR, 0
"Samedan Airport", SMV, 0
"Wycombe Air Park", HYC, 0
"Stevens Point Municipal Airport", STE, 0
"El Minya Airport", EMY, 0
"Mawlamyine Airport", MNU, 0
"Tacuarembo Airport", TAW, 0
"Inhaminga Airport", IMG, 0
"Randolph Air Force Base", RND, 0
"Mitzic Airport", MZC, 0
"Lawrence Municipal Airport", LWC, 0
"Andavadoaka", DVD, 0
"Gujrat Airport", GRT, 0
"Pasni Airport", PSI, 0
"Teniente Vidal Airport", GXQ, 0
"AYR", AYR, 0
"Les Cayes Airport", CYA, 0
"Carlos Miguel Gimenez Airport", PIL, 0
"Barrow Island Airport", BWB, 0
"Canarana Airport", CQA, 0
"Ingalls Field", HSP, 0
"Yokota Air Base", OKO, 0
"Debre Tabor Airport", DBT, 0
"Baker City Municipal Airport", BKE, 0
"Idaho County Airport", IDH, 0
"Campo Fontenelle Airport", QPS, 0
"Snake Bay Airport", SNB, 0
"ARCACHON LA TESTE DE BUCH", XAC, 0
"Vandalia Municipal Airport", VLA, 0
"Madison Municipal Airport", XMD, 0
"Newport Municipal Airport", ONP, 0
"North Fork Valley Airport", WPO, 0
"MAKOUA", MKJ, 0
"Tichitt Airport", THI, 0
"Paradise Island Airport", NTC, 0
"Arso Airport", ARJ, 0
"Lutsk Airport", UCK, 0
"Kodiak Municipal Airport", KDK, 0
"San Jos� Airport", GSJ, 0
"Coronation Airport", YCT, 0
"Okaukuejo Airport", OKF, 0
"Mitchell Plateau Airport", MIH, 0
"Grenfell Airport", GFE, 0
"Ust-Maya Airport", UMS, 0
"Guymon Municipal Airport", GUY, 0
"Orapa Airport", ORP, 0
"Dobbins Air Reserve Base", MGE, 0
"Karl Stefan Memorial Airport", OFK, 0
"Peterborough Airport", YPQ, 0
"Sebba Airport", XSE, 0
"Cram Field", BUB, 0
"Shawnee Regional Airport", SNL, 0
"Songkhla Airport", SGZ, 0
"Nueva Hesperides International Airport", STY, 0
"Berdyansk Airport", ERD, 0
"Hattiesburg Bobby L Chain Municipal Airport", HBG, 0
"Wasum Airport", WUM, 0
"Charata Airport", CNT, 0
"SITIAWAN", SWY, 0
"Pine Cay Airport", PIC, 0
"Waldron Airstrip", WDN, 0
"Samjiyŏn Airport", YJS, 0
"Khatgal", HTM, 0
"Khujirt Airport", HJT, 0
"Center Island Airport", CWS, 0
"Estherville Municipal Airport", EST, 0
"USAF Academy Airfield", AFF, 0
"Addison Airport", ADS, 0
"Eureka Airport", EUE, 0
"Millicent Airport", MLR, 0
"Naknek Airport", NNK, 0
"Merritt Island Airport", COI, 0
"Amderma Airport", AMV, 0
"Capt Justiniano Montenegro Airport", PDM, 0
"Diamantina (SNDT)", SNDT, 0
"Mururoa Atoll Airport", UOA, 0
"Sanford Seacoast Regional Airport", SFM, 0
"Denison Municipal Airport", DNS, 0
"Phillips Army Air Field", APG, 0
"Zaria Airport", ZAR, 0
"Sywell Aerodrome", ORM, 0
"Munbil Airport", LNF, 0
"Alpine Airstrip", DQH, 0
"Tulcea Airport", TCE, 0
"Palm Island Airport", PMK, 0
"Yaound� Airport", YAO, 0
"Ikela Airport", IKL, 0
"London-Corbin Airport/Magee Field", LOZ, 0
"Felker Army Air Field", FAF, 0
"Tamana Island Airport", TMN, 0
"Mekambo Airport", MKB, 0
"Naval Outlying Field Barin", NHX, 0
"Cuamba Airport", FXO, 0
"Ponta Pelada Airport", PLL, 0
"XXX", QDU, 0
"Springbok Airport", SBU, 0
"Fagurhólsmýri Airport", FAG, 0
"Po Airport", PUP, 0
"Antônio Guerreiro Airport", GMS, 0
"Roanne-Renaison Airport", RNE, 0
"Smithton Airport", SIO, 0
"Toulon TGV Station FR", XZV, 0
"Glendale Fokker Field", GWV, 0
"Ruben Cantu Airport", SYP, 0
"XXX", KBT, 0
"Osan Air Base", OSN, 0
"N�ma Airport", EMN, 0
"Dabra Airport", DRH, 0
"Virginia Airport", VIR, 0
"Mc Alester Regional Airport", MLC, 0
"Bragado Airport", QRF, 0
"H H Coffield Regional Airport", RCK, 0
"Great Bend Municipal Airport", GBD, 0
"Fort McMurray / Mildred Lake Airport", NML, 0
"Maiana Airport", MNK, 0
"Kar Kar Airport", KRX, 0
"RAF Benson", BEX, 0
"Hwange (Town) Airport", WKI, 0
"Kaolack Airport", KLC, 0
"Dwyer Airport", DWR, 0
"Lampson Field", CKE, 0
"Arawa Airport", RAW, 0
"Port Berg� Airport", WPB, 0
"Efogi Airport", EFG, 0
"Orinduik Airport", ORJ, 0
"Orlando Executive Airport", ORL, 0
"Las Breas Airport", TTC, 0
"Lake Rudolf Airport", LKU, 0
"XXX", AIM, 0
"Woodward Field", CDN, 0
"Vandenberg Air Force Base", VBG, 0
"Soddu Airport", SXU, 0
"Diamantino Airport", DMT, 0
"Door County Cherryland Airport", SUE, 0
"Kamusi Airport", KUY, 0
"Ewo Airport", EWO, 0
"Nuwara Eliya", NUA, 0
"Waukesha County Airport", UES, 0
"Shay Gap Airport", SGP, 0
"Wangaratta Airport", WGT, 0
"Tynda", TYD, 0
"Layang-Layang Airport", LAC, 0
"Moc�mboa da Praia Airport", MZB, 0
"Inanwatan Airport", INX, 0
"Canandaigua Airport", IUA, 0
"Mwadui Airport", MWN, 0
"Namsang Airport", NMS, 0
"Escuela Mariscal Sucre Airport", MYC, 0
"Dalton Municipal Airport", DNN, 0
"Beech Factory Airport", BEC, 0
"Luozi Airport", LZI, 0
"Capanda Airport", KNP, 0
"Kukudu Airport", KUE, 0
"Sasstown Airport", SAZ, 0
"Chenega Bay Airport", NCN, 0
"Bromont (Roland Desourdy) Airport", ZBM, 0
"Aransas County Airport", RKP, 0
"Koulamoutou Mabimbi Airport", KOU, 0
"Sanggata/Sangkimah Airport", SGQ, 0
"Inverway Airport", IVW, 0
"Yerbogachen Airport", ERG, 0
"MARGARET RIVER", MQZ, 0
"Turkey Creek Airport", TKY, 0
"Humait� Airport", HUW, 0
"Novo Progresso Airport", NPR, 0
"HOUAILOU-NESSON", HLU, 0
"KOHAT", OHT, 0
"Smith Field", SLG, 0
"Brak Airport", BCQ, 0
"Quezaltenango Airport", AAZ, 0
"Merdei Airport", RDE, 0
"Kenitra Airport", NNA, 0
"Aosta Airport", AOT, 0
"Ville Airport", KDJ, 0
"Frieda River Airport", FAQ, 0
"Urengoy Airport", UEN, 0
"Ranau Airport", RNU, 0
"Curitibanos Airport", QCR, 0
"Mykolaiv International Airport", NLV, 0
"Las Heras Airport", LHS, 0
"Kitee Airport", KTQ, 0
"Wonderboom Airport", PRY, 0
"Snap Lake Airport", YNX, 0
"Wiarton Airport", YVV, 0
"Cobar Airport", CAZ, 0
"Tarbela Dam Airport", TLB, 0
"Moolawatana Airport", MWT, 0
"Silgadi Doti Airport", SIH, 0
"Sulayel Airport", SLF, 0
"SAO JOAO DEL REI", QSJ, 0
"Flugplatz Kitzingen", KZG, 0
"Parndana Airport", PDN, 0
"Tasz�r Air Base", TZR, 0
"Guardiamarina Za�artu Airport", WPU, 0
"Tol Airport", TLO, 0
"Barkly Downs Airport", BKP, 0
"Twin Hills", TWA, 0
"QUILLAYUTE", UIL, 0
"ANKENY REGL", IKV, 0
"Burwash Airport", YDB, 0
"  Bikini Atoll", BII, 0
"Blythe Airport", BLH, 0
"Artigas International Airport", ATI, 0
"Buchanan Field", CCR, 0
"PARANAGUA", PNG, 0
"Ada Regional Airport", ADT, 0
"Swakopmund Airport", SWP, 0
"Smiths Falls-Montague (Russ Beach) Airport", YSH, 0
"DEBBA", EDB, 0
"Seward Airport", SWD, 0
"Arkalyk North Airport", AYK, 0
"Ebadon Airport", EBN, 0
"Falcon Field", MSC, 0
"Playa del Carmen Airport", PCM, 0
"NOVO PROGRESSO/CACHIMBO", PGG, 0
"Tarcoola Airport", TAQ, 0
"Tarakbits Airport", TRJ, 0
"Solapur Airport", SSE, 0
"Fetlar Airport", FEA, 0
"Termal Airport", PRQ, 0
"Casiguran Airport", CGG, 0
"Brampton Island Airport", BMP, 0
"Fort Mackay / Horizon Airport", HZP, 0
"Butembo", RUE, 0
"Alert Airport", YLT, 0
"Ampampamena Airport", IVA, 0
"Warroad International Memorial Airport", RRT, 0
"Wasua Airport", WSA, 0
"Laura Airport", LUU, 0
"Immokalee Regional Airport", IMM, 0
"Mount Cook Airport", MON, 0
"Sasereme Airport", TDS, 0
"Blakely Island Airport", BYW, 0
"Batesville Regional Airport", BVX, 0
"Trompeteros Airport", TDP, 0
"Peppimenarti Airport", PEP, 0
"Lubang Airport", LBX, 0
"Seymour Johnson Air Force Base", GSB, 0
"Gettysburg Regional Airport", GTY, 0
"Yalata Mission Airport", KYI, 0
"ESFAHAN/BADR AFB", QQC, 0
"Cannes-Mandelieu Airport", CEQ, 0
"Totness Airport", TOT, 0
"Emirau Airport", EMI, 0
"Sapmanga Airport", SMH, 0
"BAGHDAD INTL", SDA, 0
"Sena Madureira Airport", ZMD, 0
"Sabadell Airport", QSA, 0
"RAF Scampton", SQZ, 0
"Antoine de Saint Exup�ry Airport", OES, 0
"ROTHENBURG/OBERLAUSITZ", QTK, 0
"Ciudad Mante National Airport", MMC, 0
"Heiweni Airport", HNI, 0
"Bunbury Airport", BUY, 0
"Ames Municipal Airport", AMW, 0
"Inkerman Airport", IKP, 0
"Santa Cruz Air Force Base", SNZ, 0
"Sim Airport", SMJ, 0
"Caicara del Orinoco Airport", CXA, 0
"Alexander Field South Wood County Airport", ISW, 0
"Musgrave Airport", MVU, 0
"Teniente General Gerardo Pérez Pinedo Airport", AYX, 0
"Reading Regional Carl A Spaatz Field", RDG, 0
"Stara Zagora Airport", SZR, 0
"Lumberton Regional Airport", LBT, 0
"Evanston-Uinta County Airport-Burns Field", EVW, 0
"Ono-i-Lau Airport", ONU, 0
"Brawley Municipal Airport", BWC, 0
"Tom Price Airport", TPR, 0
"Opapimiskan Lake Airport", YBS, 0
"Cable Airport", CCB, 0
"Goshen Municipal Airport", GSH, 0
"Bandundu Airport", FDU, 0
"Kalkgurung Airport", KFG, 0
"Wollongong Airport", WOL, 0
"XXX", ZYZ, 0
"Vestmannaeyjar Airport", VEY, 0
"Petawawa Airport", YWA, 0
"Suwon Airport", SWU, 0
"Algeciras Heliport", AEI, 0
"Hemet Ryan Airport", HMT, 0
"Valkenburg Naval Air Base", LID, 0
"Michigan City Municipal Airport", MGC, 0
"May River Airstrip", MRH, 0
"Bowling Green Warren County Regional Airport", BWG, 0
"Koliganek Airport", KGK, 0
"Soldotna Airport", SXQ, 0
"Salida Airport Harriett Alexander Field", SLT, 0
"Suffield Heliport", YSD, 0
"Kelila Airport", LLN, 0
"Grand Forks Airport", ZGF, 0
"Billiluna Airport", BIW, 0
"Pirapora Airport", PIV, 0
"Aropa Airport", KIE, 0
"Uvol Airport", UVO, 0
"Tehachapi Municipal Airport", TSP, 0
"Cherbourg-Maupertus Airport", CER, 0
"Islita Airport", PBP, 0
"Fort Stockton Pecos County Airport", FST, 0
"Collinsville Airport", KCE, 0
"PIACENZA", QPZ, 0
"Ranger Municipal Airport", RGR, 0
"Minlaton Airport", XML, 0
"Skylark Field", ILE, 0
"Republic Airport", FRG, 0
"Prince Sultan Air Base", AKH, 0
"Hornafj�r�ur Airport", HFN, 0
"Rexburg Madison County Airport", RXE, 0
"Norwood Memorial Airport", OWD, 0
"Mosquera Airport", MQR, 0
"Mulan Airport", LGE, 0
"MACON/CHARNAY", QNX, 0
"San Pedro Airport", NPU, 0
"Taos Regional Airport", TSM, 0
"Kelle Airport", KEE, 0
"Amery Municipal Airport", AHH, 0
"  Supai Village", HAE, 0
"M�ribel Altiport", MFX, 0
"  Salina Cruz", SCX, 0
"Tobermorey Airport", TYP, 0
"Tambillos Airport", COW, 0
"Warren "Bud" Woods Palmer Municipal Airport", PAQ, 0
"Isla Mujeres Airport", ISJ, 0
"Ryan's Creek Aerodrome", SZS, 0
"Whistler/Green Lake Water Aerodrome", YWS, 0
"Hot Springs County Airport", THP, 0
"Tawa Airport", TWY, 0
"WEST END", WTD, 0
"Elrose Airport", ERQ, 0
"Tagula Airport", TGL, 0
"ZWARA", WAX, 0
"PARANAVAI", PVI, 0
"Nusawiru Airport", CJN, 0
"Griffiss International Airport", RME, 0
"Aldan Airport", ADH, 0
"Ngoma Airport", ZGM, 0
"Jacareacanga Airport", JCR, 0
"Dr. Arturo H. Illia Airport", GNR, 0
"Sidi Barrani Airport", SQK, 0
"Abingdon Downs Airport", ABG, 0
"Saidor Airport", SDI, 0
"Holloman Air Force Base", HMN, 0
"Greater Cumberland Regional Airport", CBE, 0
"Klokovo Airfield", TYA, 0
"Chafei Amsei Airport", BAT, 0
"Langtang Airport", LTG, 0
"April River Airport", APR, 0
"Chicago Meigs Airport", CGX, 0
"Yarmouth Airport", YQI, 0
"Grundarfj�r�ur Airport", GUU, 0
"Bowerman Airport", HQM, 0
"Ju�na Airport", JIA, 0
"Andre Maggi Airport", OTT, 0
"ICABARU", ICA, 0
"Kalpowar Airport", KPP, 0
"Erume Airport", ERU, 0
"Storuman Airport", SQO, 0
"Bokoro Airport", BKR, 0
"Moron Air Base", OZP, 0
"Solenzara (BA 126) Air Base", SOZ, 0
"Ceuta", JCU, 0
"Dinwiddie County Airport", PTB, 0
"XXX", XYD, 0
"Muir Army Air Field (Fort Indiantown Gap) Airport", MUI, 0
"Bapi Airstrip", BPD, 0
"Casuarito Airport", CSR, 0
"Al Taqaddum Air Base", TQD, 0
"Okondja Airport", OKN, 0
"VIDSEL", QQQ, 0
"Captain Jack Thomas El Dorado Airport", EDK, 0
"Park Falls Municipal Airport", PKF, 0
"Monterrey Airport", MOY, 0
"Westfield-Barnes Regional Airport", BAF, 0
"Sein�joki Airport", SJY, 0
"Rio Frio / Progreso Airport", RFR, 0
"  Ononge", ONB, 0
"Erigavo Airport", ERA, 0
"Cordillo Downs Airport", ODL, 0
"Grand Canyon H/P", JGC, 0
"Cowley Airport", YYM, 0
"Big Creek Airport", BGK, 0
"Kyle Oakley Field", CEY, 0
"Ouadda Airport", ODA, 0
"Roy Otten Memorial Airfield", VRS, 0
"Ficksburg Sentraoes Airport", FCB, 0
"Matamata Glider Airport", MTA, 0
"Alowe Airport", AWE, 0
"Gao Airport", GAQ, 0
"Antonio Nery Juarbe Pol Airport", ARE, 0
"Vitebsk Vostochny Airport", VTB, 0
"Ouanda Djallé Airport", ODJ, 0
"Skorpion Mine Airport", RHN, 0
"Omak Airport", OMK, 0
"Poptún Airport", PON, 0
"Bahía de los Ángeles Airport", BHL, 0
"Waiheke Reeve Airport", WIK, 0
"Ruston Regional Airport", RSN, 0
"Rolpa Airport", RPA, 0
"Cananea National Airport", CNA, 0
"Kamileroi Airport", KML, 0
"Bowers Field", ELN, 0
"Kulhudhuffushi Airport", HDK, 0
"Apalapsili Airport", AAS, 0
"Lompoc Airport", LPC, 0
"Redstone Army Air Field", HUA, 0
"Kurnool Airport", KJB, 0
"Slave Lake Airport", YZH, 0
"Álamos Airport", XAL, 0
"Zambezi Airport", BBZ, 0
"Arlit Airport", RLT, 0
"Biggs Army Air Field (Fort Bliss)", BIF, 0
"Copenhagen Roskilde Airport", RKE, 0
"Yakataga Airport", CYT, 0
"Dambula", DBU, 0
"Brno Bus (CZ)", ZDN, 0
"Attopeu Airport", AOU, 0
"Odense Airport", ODE, 0
"Duncan Airport", DUQ, 0
"Washabo Airport", WSO, 0
"St Paul Downtown Holman Field", STP, 0
"CLINTON/SAMPSON", CTZ, 0
"Kato Airport", KTO, 0
"Resende Airport", REZ, 0
"Dirico Airport", DRC, 0
"Cleve Airport", CVC, 0
"Bear Creek 3 Airport", BCC, 0
"Morobe Airport", OBM, 0
"Warracknabeal Airport", WKB, 0
"Wittman Regional Airport", OSH, 0
"Thomasville Regional Airport", TVI, 0
"Kabala Airport", KBA, 0
"Dikson Airport", DKS, 0
"LUBIN", QLU, 0
"Annecy-Haute-Savoie-Mont Blanc Airport", NCY, 0
"Saint-Brieuc-Armor Airport", SBK, 0
"Bowman Field", LOU, 0
"Latrobe Valley Airport", TGN, 0
"Fontanges Airport", YFG, 0
"Dirranbandi Airport", DRN, 0
"Amazon Bay Airport", AZB, 0
"Mountain Airport", MWP, 0
"Dorunda Airport", DRD, 0
"Talladega Municipal Airport", ASN, 0
"Grantsburg Municipal Airport", GTG, 0
"Guajar�-Mirim Airport", GJM, 0
"Carmen De Patagones Airport", CPG, 0
"Pasir Pangaraan Airport", PPR, 0
"Esa'ala Airport", ESA, 0
"Mélio Viana Airport", QID, 0
"Qasigiannguit Heliport", JCH, 0
"Chistochina Airport", CZO, 0
"Galion Municipal Airport", GQQ, 0
"Langeoog Airport", LGO, 0
"Ye Airport", XYE, 0
"Kalbarri Airport", KAX, 0
"Sehulea Airport", SXH, 0
"Alferez FAP Alfredo Vladimir Sara Bauer Airport", AOP, 0
"AURORA/BUCKLEY AFB", BKF, 0
"Sócrates Mariani Bittencourt Airport", BMS, 0
"Diego Jimenez Torres Airport", FAJ, 0
"Johnston Atoll Airport", JON, 0
"Inyokern Airport", IYK, 0
"Penzance Heliport", PZE, 0
"Kericho Airport", KEY, 0
"Andulo Airport", ANL, 0
"Cascade Airport", ICS, 0
"San Ignacio Town (Maya Flats) Airstrip", CYD, 0
"CORPUS CHRISTI NAS", NGP, 0
"Long Island Airport", LSJ, 0
"Karagwe", KRG, 0
"Sila Airport", SIL, 0
"Wawoi Falls Airport", WAJ, 0
"SHEFFIELD CITY", SZD, 0
"High Prairie Airport", ZHP, 0
"Broadus Airport", BDX, 0
"Mingan Airport", YLP, 0
"KONA", ONA, 0
"Campbell AAF (Fort Campbell) Air Field", HOP, 0
"Yasawa Island Airport", YAS, 0
"Ocean Reef Club Airport", OCA, 0
"Maxson Airfield", AXB, 0
"Maintirano Airport", MXT, 0
"San Nicolas De Bari Airport", QSN, 0
"Wanaka Airport", WKA, 0
"Lizard Island Airport", LZR, 0
"Roboré Airport", RBO, 0
"Sebring Regional Airport", SEF, 0
"Haibei Qilian Airport", HBQ, 0
"Butts AAF (Fort Carson) Air Field", FCS, 0
"Tumbler Ridge Airport", TUX, 0
"Bukhovtsi Airfield", TGV, 0
"Sindal Airport", CNL, 0
"Monroe County Aeroplex Airport", MVC, 0
"Sulaco Airport", SCD, 0
"Northern Aroostook Regional Airport", WFK, 0
"Santa Cruz do Sul Airport", CSU, 0
"Childress Municipal Airport", CDS, 0
"Wuhu Air Base", WHU, 0
"Eagle Lake Airport", ELA, 0
"Qazvin Airport", GZW, 0
"Miner's Bay", YAV, 0
"Semporna Airport", SMM, 0
"Ord River Airport", ODR, 0
"Nappa Merrie Airport", NMR, 0
"Inishmaan Aerodrome", IIA, 0
"Omidiyeh Airport", OMI, 0
"Mandabe Airport", WMD, 0
"Salton Sea Airport", SAS, 0
"San Matías Airport", MQK, 0
"Altus Quartz Mountain Regional Airport", AXS, 0
"Payam International Airport", PYK, 0
"RAF Waddington", WTN, 0
"Wellsville Municipal Arpt,Tarantine Field", ELZ, 0
"Needles Airport", EED, 0
"Obano Airport", OBD, 0
"Kaieteur International Airport", KAI, 0
"XXX", XDB, 0
"Ambalabe Airport", WAI, 0
"Malalaua Airport", MLQ, 0
"Bellary Airport", BEP, 0
"Drietabbetje Airport", DRJ, 0
"Juanjui Airport", JJI, 0
"Kopiago Airport", KPA, 0
"French Lick Municipal Airport", FRH, 0
"Tinboli Airport", TCK, 0
"Niquelândia Airport", NQL, 0
"Kempsey Airport", KPS, 0
"Cochrane Airport", YCN, 0
"Santa Maria Airport", SMG, 0
"Cuito Cuanavale Airport", CTI, 0
"Fayetteville Municipal Airport", FYM, 0
"El Mirador Airport", PUX, 0
"Gasuke Airport", GBC, 0
"BESANCON/LA VEZE", QBQ, 0
"Goundam Airport", GUD, 0
"Kalabo Airport", KLB, 0
"Desert Rock Airport", DRA, 0
"Boswell Bay Airport", BSW, 0
"Tanacross Airport", TSG, 0
"Oristano-Fenosu Airport", FNU, 0
"Coonabarabran Airport", COJ, 0
"CORNELIO PROCOPIO", CKO, 0
"Bakkafjörður Airport", BJD, 0
"Aracati Airport", ARX, 0
"Orocue Airport", ORC, 0
"Mayajigua Airport", MJG, 0
"Madera Municipal Airport", MAE, 0
"Sahiwal Airport", SWN, 0
"Merluna Airport", MLV, 0
"La Guaira Airport", LAG, 0
"Angus Downs Airport", ANZ, 0
"Staniel Cay Airport", TYM, 0
"Southport Airport", YPG, 0
"Brookings Regional Airport", BKX, 0
"  Caye Chapel", CYC, 0
"BLOODVEIN RIVER", YDV, 0
"Dajarra Airport", DJR, 0
"Kagi Airport", KGW, 0
"Satna Airport", TNI, 0
"Kankan Airport", KNN, 0
"Hill Air Force Base", HIF, 0
"Yokangassi Airport", NKY, 0
"Oum El Bouaghi Air Base", QMH, 0
"Macanal Airport", NAD, 0
"Doylestown Airport", DYL, 0
"Constanza - Expedici�n 14 de Junio National Airport", COZ, 0
"Along Airport", IXV, 0
"LEADVILLE LAKE CO", LXV, 0
"Duxford Aerodrome", QFO, 0
"Pontes e Lacerda Airport", LCB, 0
"  Namatanai", ATN, 0
"St Clair County International Airport", PHN, 0
"Tonopah Test Range Airport", XSD, 0
"Kambuaya Airport", KBX, 0
"San Luis De Palenque Airport", SQE, 0
"Drysdale River Airport", DRY, 0
"Kiryat Shmona Airport", KSW, 0
"Oxford (Kidlington) Airport", OXF, 0
"Ruti Airport", RUU, 0
"Deputatskiy Airport", DPT, 0
"Jose Maria Velasco Ibarra Airport", MRR, 0
"GORDONSVILLE MUNI", GVE, 0
"Aachen-Merzbr�ck Airport", AAH, 0
"Villa Reynolds Airport", VME, 0
"Fort MacKay/Albian Aerodrome", JHL, 0
"Katanning Airport", KNI, 0
"  Sechelt", YHS, 0
"Muanda Airport", MNB, 0
"Trujillo Airport", TJI, 0
"ALES/DEAUX", XAS, 0
"Kakoro(Koroko) Airstrip", KOR, 0
"Wau Airport", WUG, 0
"Auxiliary Airfield", GBI, 0
"Reko Diq Airport", REQ, 0
"Alverca Air Base", AVR, 0
"Nowata Airport", NWT, 0
"Lyon-Bron Airport", LYN, 0
"JERUSALEM", JRS, 0
"Susanville Municipal Airport", SVE, 0
"Las Flores Airport", ELB, 0
"LIMON MUNI", LIC, 0
"São Lourenço do Sul Airport", SQY, 0
"Straubing Airport", RBM, 0
"Stanton Airfield", SYN, 0
"Valle Airport", VLE, 0
"Eagle River Union Airport", EGV, 0
"El Centro NAF Airport (Vraciu Field)", NJK, 0
"Alexander Bay Airport", ALJ, 0
"Cootamundra Airport", CMD, 0
"Tonu Airport", TON, 0
"Brig. Lysias Augusto Rodrigues Airport", CLN, 0
"Suabi Airport", SBE, 0
"West Branch Community Airport", WBK, 0
"La Grande-3 Airport", YAR, 0
"New Cametá Airport", CMT, 0
"PALM ISLAND", PLI, 0
"Parakou Airport", PKO, 0
"Las Malvinas/Echarate Airport", VVN, 0
"Duke Field", EGI, 0
"Stuart Island Airpark", SSW, 0
"Sekakes Airport", SKQ, 0
"Searle Field", OGA, 0
